feature	CNV_20q	CNV_20p	CNV_Xq11.2 	CNV_14q	CNV_17q24.3	CNV_7q36.3 	CNV_12p	CNV_12q	CNV_7q	CNV_7p	CNV_9q	CNV_3p21.32 	CNV_10p	CNV_10q	CNV_16p	CNV_16q	CNV_22q	CNV_1q	CNV_1p	CNV_14q31.1 	CNV_3q26.32	CNV_8p23.2  	CNV_3q	CNV_3p	CNV_5q	CNV_5p	CNV_1q43    	CNV_Xq23    	CNV_4q34.3  	CNV_18q	CNV_8q24.22	CNV_1q24.1 	CNV_2q37.3  	CNV_17p	CNV_15q	CNV_9p21.3  	CNV_21q	CNV_13q13.3 	CNV_19q	CNV_19p	CNV_6q26    	CNV_6p	CNV_6q	CNV_13q	CNV_Xp22.2 	CNV_11q	CNV_11p	CNV_1q32.1 	CNV_8p	CNV_8q	CNV_17q	CNV_3p25.3  	CNV_5q35.1 	CNV_Xq	CNV_2p	CNV_2q	CNV_1p36.23 	CNV_1p31.1  	CNV_10p14  	CNV_4p	CNV_4q	CNV_4q32.1 	CNV_10q23.31	CNV_9p23    	CNV_3p12.2  	CNV_3q11.2  	CNV_Xp11.4 	CNV_9p	CNV_18p	
TCGA-BP-5010	0.103	0.103	-0.0331	0.000	-0.0072596	0.0036973	0.000	0.000	0.000	0.000	-0.356	-0.36026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.00046492	0.0027716	0.00022819	0.000	-0.360	0.000	0.000	0.0016151	-0.0331	0.0061988	0.000	0.0088427	0.0016151	-0.0010192	0.000	0.000	-0.35605	0.000	-0.0022659	0.000	0.000	0.0018926	0.000	0.000	0.000	-0.0331	0.000	0.000	0.0016151	0.000	0.000	0.000	-0.36026	0.0056427	0.000	0.000	0.000	0.0016151	0.0016151	-0.0047568	0.000	0.000	0.0061988	-0.3636	-0.35605	-0.36026	0.006477	-0.0331	-0.356	0.000	
TCGA-B0-5703	0.000	0.000	-0.064738	0.000	0.014692	0.6072	0.000	0.000	0.607	0.607	0.000	-0.63979	0.000	-0.629	0.000	0.000	0.000	0.000	-0.630	0.01562	0.001803	-0.0040162	0.000	-0.639	0.000	0.000	-0.64443	-0.064738	-0.0054343	0.000	0.63299	0.0095883	-0.0053992	0.000	0.000	0	0.000	-0.0081624	0.000	0.000	0.0023581	0.000	0.000	0.000	-0.064738	0.000	0.000	0.0075307	0.000	0.000	0.000	-0.63916	-0.0020784	0.000	0.000	0.000	-0.62979	-0.62979	-0.0098185	0.000	0.000	-0.0054343	-0.64358	0	-0.63869	-0.63869	-0.064738	0.000	0.000	
TCGA-CW-6093	0.000	0.000	0.017086	0.000	0.00065502	0.49679	0.000	0.000	0.497	0.497	0.000	-0.52668	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0014872	-0.00045407	-0.0028088	0.000	0.000	0.000	0.000	0.0013485	0.017086	-0.0041927	0.000	-0.0028088	0.0013485	0.0052365	0.000	0.000	0.00023904	0.000	-0.0010084	0.000	0.000	-0.00086982	0.000	0.000	0.000	0.017086	0.000	0.000	0.0013485	0.000	0.000	0.000	-0.52668	0.0013878	0.000	0.000	0.000	0.0050975	0.0050975	-0.0039806	0.000	0.000	-0.0041927	-0.0039806	0.00023904	-0.00045407	-0.00045407	0.017086	0.000	0.000	
TCGA-CW-6090	0.000	0.000	-0.1517	-0.673	-0.022463	0.012795	0.000	0.000	0.000	0.000	-0.321	-0.6749	-0.321	-0.321	0.000	0.000	0.000	0.333	0.007	-0.67304	-0.29945	-0.32794	-0.299	-0.653	0.000	0.000	0.34219	-0.1517	-0.29922	0.000	-0.31307	0.33304	-0.31213	0.000	0.000	-0.32089	0.000	-0.30956	0.000	0.000	0.025671	0.000	0.000	-0.310	-0.1517	0.000	0.000	0.34795	-0.328	-0.328	0.000	-0.6749	0.03637	-0.152	0.000	0.000	-0.326	-0.326	-0.324	-0.309	-0.309	-0.29922	-0.321	-0.32089	-0.29945	-0.29945	-0.1517	-0.321	0.000	
TCGA-CW-6097	0.000	0.000	-0.037052	-0.242	-0.0070329	0.45976	0.000	0.000	0.454	0.000	-0.227	-0.23641	0.000	0.000	0.000	0.000	-0.218	0.108	0.108	-0.24214	0.22996	-0.010759	-0.006	-0.236	0.000	0.000	0.10821	-0.036785	-0.22967	0.000	-0.010759	0.10821	0	0.000	0.000	-0.22746	0.000	-0.2103	0.000	0.000	-0.0079996	0.000	0.000	-0.210	-0.027639	0.000	0.000	0.10821	0.000	0.000	0.000	-0.23641	0.0013417	0.000	0.000	0.000	-0.22709	0.10821	-0.011311	-0.230	-0.230	-0.22967	-0.011311	-0.22746	-0.23641	0.22996	-0.027639	-0.227	0.000	
TCGA-B0-5705	0.000	0.000	-0.1067	0.000	0.014051	-0.011887	0.000	0.000	0.000	0.000	0.000	-0.62245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0015255	0	-0.019285	0.000	0.000	0.626	0.626	0.0055529	-0.1067	-0.014046	0.000	-0.007472	0.0055529	-0.0032749	0.000	0.000	0.002015	0.000	-0.0080244	0.000	0.000	-0.0030475	0.000	0.000	0.000	-0.1067	0.000	0.000	0.0055529	0.000	0.000	0.000	-0.64924	0.6257	0.373	0.000	0.000	0.0055529	0.0055529	-0.01243	0.000	0.000	-0.014046	-0.0024938	-0.0074073	0	0	-0.1067	0.000	0.000	
TCGA-BP-5178	0.316	0.316	0.0051155	-0.111	-0.029584	0.35953	0.322	0.322	0.360	0.360	-0.345	-0.34717	0.000	0.000	0.294	0.294	0.301	0.000	0.000	-0.11077	0.50446	-0.0088526	0.000	-0.331	0.000	0.000	0	0.0051155	0.012655	-0.329	-0.0088526	0	0.18321	0.000	-0.101	-0.34527	0.167	-0.01354	0.154	0.154	-0.3386	-0.339	-0.339	0.000	0.012516	0.000	0.000	0	0.000	0.000	0.000	-0.34717	0.34064	0.000	0.262	0.262	0	0	-0.021784	0.000	0.000	0.012655	-0.018353	-0.34515	-0.32793	0.017404	3.6569	-0.345	-0.329	
TCGA-CZ-5469	0.642	0.642	0.22638	-0.424	0.54683	0.37583	0.557	0.557	0.381	0.381	0.000	-0.087314	0.000	0.000	0.974	0.974	0.000	0.000	0.000	-0.42418	1.4153	0.64341	0.000	0.000	0.000	0.000	-0.033269	0.22638	-0.020275	0.265	0.64341	-0.033269	0.58668	0.547	-0.412	-0.07253	0.966	-0.070001	1.122	1.122	0.34844	0.348	0.348	0.000	0.22638	0.000	0.000	-0.033269	0.643	0.643	0.547	-0.087314	1.3617	0.226	0.587	0.587	-0.033269	-0.033269	-0.075878	0.000	0.000	2.2029	-0.075878	-0.07253	-0.087314	-0.087314	0.22638	0.000	0.265	
TCGA-B0-5710	0.000	0.000	-0.012092	-0.587	0.0070826	0.00055459	0.000	0.000	0.000	0.000	0.000	-0.59048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.58728	0.47924	-0.01037	0.460	-0.590	0.531	0.000	-0.0029367	-0.012851	0.0038854	0.000	-0.01037	0.0029133	-0.0047079	0.000	0.000	0.00083195	0.000	0.0023581	0.000	0.000	0.0044411	0.000	0.000	0.000	-0.013681	0.000	0.000	0.0029133	0.000	0.000	0.000	-0.59048	0.57666	0.000	0.000	0.000	0.0029133	0.0029133	-0.005503	0.000	0.000	0.0038854	-0.0047753	0.00083195	-0.59048	-0.59048	-0.013681	0.000	0.000	
TCGA-B0-4813	0.000	0.000	-0.14322	0.000	-0.049559	0.013911	0.000	0.000	0.000	0.000	0.000	-0.74011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0056919	0.029466	-0.75508	0.000	-0.740	0.000	0.000	0.0080567	-0.14322	-0.72379	0.000	0.23163	0.0080567	-0.084395	-0.652	0.000	0.021845	0.000	0.018103	0.000	0.000	-0.74194	-0.772	0.000	0.000	-0.14322	0.000	0.000	0.0080567	-0.553	-0.349	0.000	-0.74011	0.024127	-0.143	0.636	0.636	-0.79461	-0.0018014	0.015447	0.837	0.125	-0.71244	-0.010194	0.013862	-0.74011	-0.74011	-0.14322	0.000	0.000	
TCGA-CJ-5678	0.000	0.000	-0.028476	-0.566	0.024969	0	0.000	0.000	0.000	0.000	0.000	-0.57229	0.000	0.000	0.000	0.000	0.000	0.518	-0.037	-0.56643	0.0022477	-0.0073339	0.000	-0.572	0.000	0.000	0.53186	-0.034495	-0.015951	0.000	0.019783	0.53311	-0.011611	0.000	0.000	-0.00090923	0.000	-0.0085766	0.000	0.000	0.0022193	0.000	0.000	0.000	-0.028476	0.000	0.000	0.51751	0.000	0.000	0.000	-0.57229	0.54912	0.000	0.000	0.000	-0.55407	-0.55407	0.00083195	0.000	0.000	-0.015951	-7.4887e-05	-0.00090923	0.0022477	0.0022477	-0.028476	0.000	0.000	
TCGA-CJ-5679	0.433	0.433	-0.033132	-0.472	-0.023292	1.3464	0.467	0.467	1.334	1.334	-0.477	-0.46323	0.000	0.000	0.436	0.436	0.000	0.485	0.026	-0.47205	-0.46323	-0.17619	-0.463	-0.463	0.855	0.855	0.47255	-0.033132	-0.28917	-0.454	-0.17904	0.48548	0.0020805	0.000	0.000	-0.47702	0.481	-0.466	0.000	0.000	-0.48256	-0.472	-0.472	-0.466	-0.033132	0.000	0.000	0.48548	-0.176	-0.176	0.000	-0.46323	0.82213	0.000	0.000	0.000	-0.48292	-0.48292	0	-0.333	-0.333	-0.33283	0.0015655	-1.0155	-0.46323	-0.46323	-0.033132	-0.477	-0.454	
TCGA-B0-5711	0.000	0.000	-0.020275	-0.500	-0.0013174	0.010285	0.000	0.000	0.000	0.000	0.000	-0.60448	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.49965	0.0059843	-0.0071958	0.000	-0.604	0.000	0.000	0	-0.020275	-0.01037	0.000	-0.0071958	0	0.0091705	0.000	0.000	-0.0085766	0.000	-0.0085766	0.000	0.000	-0.021921	0.000	0.000	0.000	-0.020275	0.000	0.000	0	0.000	0.000	0.000	-0.60448	0.58668	0.000	0.000	0.000	0	0	-0.022881	0.000	0.000	-0.01037	-0.028491	-0.0085766	0.00597	0.00597	-0.020275	0.000	0.000	
TCGA-CJ-5675	0.000	0.000	0.0081959	-0.541	-0.011198	-0.0020784	0.000	0.000	0.000	0.000	0.000	-0.54653	0.000	0.000	0.000	0.000	0.000	1.016	0.000	-0.54118	0.0058683	0.04883	0.000	-0.547	0.545	0.545	1.0163	0.0081959	0.010424	0.000	0.04883	1.0163	0	0.000	0.000	-0.0038779	0.000	0.00597	0.000	0.000	-0.56923	0.000	-0.539	0.000	0.0081959	0.000	0.000	1.0163	0.000	0.000	0.000	-0.54653	0.54471	0.000	0.000	0.000	-0.0015243	-0.0015243	0.52356	0.000	0.000	0.010424	-0.0066638	-0.0038779	0.017684	0.017684	0.0081959	0.000	0.000	
TCGA-CJ-5676	0.324	0.324	0.03477	-0.335	-0.13057	-0.0040162	0.315	0.315	0.000	0.000	-0.131	-0.33191	-0.335	-0.335	0.317	0.317	0.307	0.000	0.000	-0.33503	0.010146	0	0.000	-0.323	0.510	0.510	0.00079524	0.03477	-0.12239	0.000	0	0.0026357	0.30026	-0.131	0.000	-0.13147	0.195	0.20534	0.281	0.281	-0.11991	-0.122	-0.122	0.205	0.0467	0.000	0.000	0.00079524	0.000	0.000	-0.131	-0.33191	0.51037	0.000	0.300	0.300	-0.01508	0.0026357	-0.33526	-0.122	-0.122	-0.12239	-0.33526	-0.13147	0.024829	0.010146	0.03477	-0.131	0.000	
TCGA-CJ-5677	0.000	0.000	-0.1025	-0.550	0.016845	0.51978	0.000	0.000	0.520	0.000	-0.544	-0.56077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.54985	0.015447	-0.25817	0.000	-0.561	0.000	0.000	0.007321	-0.1025	-0.12252	-0.535	0.25261	0.007321	-0.007472	-0.534	-0.226	-1.1065	0.000	-0.14592	0.000	0.000	0.00597	0.000	0.000	-0.146	-0.089903	0.000	0.000	0.007321	-0.022	0.236	0.000	-0.56077	-0.005013	-0.102	0.000	0.000	0.03863	0.007321	0.0044411	-0.124	-0.124	-0.12252	0.0044411	-0.55387	-0.56077	0.015447	-0.1025	-0.544	-0.535	
TCGA-B0-5712	0.000	0.000	-0.010339	-0.758	0.026826	-0.0073027	0.000	0.000	0.000	0.000	0.000	-0.2709	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.75821	0.22981	-0.76499	-0.047	-0.273	0.740	0.740	0.0040556	-0.010339	-0.025468	0.000	-0.011442	0.0040556	0.0082661	0.000	0.000	-0.0042001	0.000	-0.01239	0.000	0.000	-0.011993	0.000	0.000	0.000	-0.010339	0.000	0.000	0.0040556	-0.743	0.000	0.000	-0.27341	0.73657	0.000	0.000	0.000	0.0040556	0.0040556	0.01185	0.000	0.000	-0.025468	-0.0058456	-0.0042001	-0.28033	0.22842	-0.010339	0.000	0.000	
TCGA-CJ-5672	0.000	0.000	0.010424	-0.512	0	-0.051181	0.000	0.000	0.517	0.517	0.000	-0.57358	0.000	0.000	0.417	0.417	0.000	0.000	0.000	-0.51177	0.0012247	-0.57568	0.000	-0.574	0.000	0.000	0.0091924	0.015028	0.0030014	0.000	0.017544	0.001803	0.49355	0.000	0.000	-0.0016629	0.000	-0.0049844	0.000	0.000	0.0055529	0.000	0.000	0.000	0.010424	0.000	0.000	0.001803	-0.541	0.000	0.000	-0.57358	0.54431	0.000	0.494	0.494	-0.0034069	-0.0034069	-0.0056757	0.000	0.000	0.0030014	-0.0056757	-0.0016629	-0.56326	0.0058309	0.010424	0.000	0.000	
TCGA-B8-5163	0.328	0.328	0.030169	0.000	0.096958	-0.0062286	0.311	0.311	0.000	0.000	0.000	-0.32414	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.02603	3.6569	-0.33468	-0.246	-0.246	0.652	0.652	0	0.030169	0.0038854	-0.309	0.31723	0	0.0080567	0.000	0.000	0.00027728	0.328	-0.32878	0.000	0.000	-0.0077159	0.000	0.000	-0.329	0.028763	0.000	0.000	0	-0.018	0.316	0.000	-0.32414	0.65443	0.000	0.000	0.000	0	0	-0.0079936	0.000	0.000	0.0038854	-0.011532	0.00027728	-0.32414	-0.25854	0.030169	0.000	-0.309	
TCGA-B8-5162	0.000	0.000	-0.057385	-0.334	-0.0092666	-0.00097017	0.000	0.000	0.000	0.000	0.000	-0.32728	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.3341	0.017963	0.00083195	0.000	-0.327	0.000	0.000	0.004719	-0.060581	-0.31762	0.000	0.00083195	0.004719	0	0.000	0.000	0.0044411	0.000	0.0038854	0.000	0.000	0.0063871	0.000	0.000	0.000	-0.063809	0.000	0.000	0.004719	0.000	0.000	0.000	-0.32728	0.0088213	0.000	0.000	0.000	-0.34733	0.004719	-0.0059522	-0.318	-0.318	-0.31762	-0.0059522	0.0044411	-0.32728	-0.32728	-0.063809	0.000	0.000	
TCGA-B2-5633	0.000	0.000	-0.036946	-0.499	0.010424	-0.51414	0.000	0.000	0.000	0.477	-0.499	-0.50121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.49882	0.0063871	-0.00027724	0.000	-0.501	0.000	0.000	0.010703	-0.036946	-0.00070234	0.497	-0.00027724	0.010703	-0.0010103	0.000	0.000	-0.49861	0.000	0	0.000	0.000	0.0053155	0.000	0.000	0.000	-0.036946	0.000	0.000	0.010703	0.000	0.000	0.000	-0.50121	0.48251	0.000	0.000	0.000	0.010006	0.00094798	-0.0071958	0.000	0.000	-0.00070234	-0.0071958	-0.49861	-0.50121	-0.50121	-0.036946	-0.499	0.497	
TCGA-B2-5635	0.000	0.000	0.011913	-0.507	0.018243	-0.0095426	0.000	0.000	0.000	0.000	0.000	-0.0071958	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.50743	-0.017391	-0.0041546	0.000	0.000	0.482	0.482	0.00041593	0.011913	-0.0091286	0.000	-0.0041546	0.00041593	0	0.000	0.000	0.00458	0.000	-0.0068017	0.000	0.000	-0.0023553	0.000	0.000	0.000	0.023706	0.000	0.000	0.00041593	0.000	0.000	0.000	-0.0071958	0.48854	0.000	0.000	0.000	0.023426	0.00041593	-0.0053992	0.000	0.000	-0.0091286	-0.0053992	0.00458	-0.01904	-0.01904	0.023706	0.000	0.000	
TCGA-B8-5165	0.000	0.000	0.00027728	0.000	-0.00069303	-0.0069195	0.000	0.000	0.000	0.000	0.000	-0.34021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0013868	0.0044411	-0.00013862	0.000	0.000	0.142	0.000	0.00041593	0.00027728	0.0027745	0.000	-0.00013862	0.00041593	0	0.000	0.000	0.0020805	0.000	-0.0044312	0.000	0.000	-0.0022168	0.000	0.000	0.000	0.00027728	0.000	0.000	0.00041593	0.000	0.000	0.000	-0.34021	0.14206	0.000	0.000	0.000	0.00041593	0.00041593	-0.0069195	0.000	0.000	0.0027745	-0.0069195	0.0020805	0.0044411	0.0044411	0.00027728	0.000	0.000	
TCGA-B8-5164	0.000	0.000	-0.053164	-0.384	0.0011533	0.0025408	0.000	0.000	0.000	0.000	0.000	-0.37949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.38388	0.0079616	-0.38646	0.000	-0.378	0.000	0.000	0.0049019	-0.053164	0.004763	0.000	-0.38646	0.0049019	-0.00064915	0.000	0.000	-0.0024499	0.000	0.0018753	0.000	0.000	-0.0025796	0.000	0.000	0.000	-0.053164	0.000	0.000	0.0049019	-0.386	-0.386	0.000	-0.385	0.0099111	0.000	0.000	0.000	-0.38119	0.0049019	-0.0036957	0.000	0.000	0.004763	-0.0056262	-0.0024499	-0.37771	-0.37771	-0.053164	0.000	0.000	
TCGA-B2-5639	0.000	0.000	-0.0023553	-0.536	0.00041593	0.54735	0.000	0.000	0.531	0.000	0.000	-0.59695	0.000	0.000	0.557	0.000	0.000	0.000	0.000	-0.53571	0.010424	-0.026129	-0.572	-0.572	0.000	0.000	0.0037465	-0.0023553	-0.0024938	0.000	-0.0099565	0.0037465	0	0.000	0.000	-0.071071	0.000	0.54841	0.000	0.000	0.0030522	0.000	0.000	0.548	-0.0023553	0.000	0.000	0.0037465	0.000	0.000	0.000	-0.59695	0.55602	0.000	0.000	0.000	0.0037465	0.0037465	-0.0123	0.000	0.000	-0.0024938	-0.0123	-0.06585	-0.5716	-0.5716	-0.0023553	0.000	0.000	
TCGA-CJ-4882	0.129	0.129	0.011679	0.000	0.043582	0.04883	0.000	0.000	0.000	0.000	0.000	-0.27118	-0.139	-0.139	0.000	0.000	0.000	0.000	0.000	-0.088639	0.087245	-0.031728	-0.267	-0.267	0.000	0.000	-0.0069195	0.021586	0	0.000	0.0034687	-0.0069195	0.066945	0.000	0.000	-0.040209	0.000	-0.042381	0.000	0.000	-0.023292	0.000	0.000	0.000	0.011679	0.000	0.000	-0.0069195	0.000	0.000	0.000	-0.26757	0.080456	0.000	0.000	0.000	-0.0069195	-0.0069195	-0.13871	0.000	0.000	0	-0.13871	-0.040209	-0.26721	0.087245	0.011679	0.000	-0.279	
TCGA-CJ-5681	0.000	0.000	-0.64358	0.000	0.019503	-0.0037395	0.000	0.000	0.000	0.000	0.000	-0.85543	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0015152	0.0043021	-0.0067813	0.000	0.000	0.000	0.000	-0.0033068	0.18614	0.00013863	0.000	0.00055459	0	0.0114	0.000	0.000	-0.0029091	0.000	0.0029133	0.000	0.000	0.0038854	0.000	0.000	0.000	0.31434	0.000	0.000	0	0.000	0.000	0.000	0.0044411	-0.00024055	0.322	0.000	0.000	0	0	-0.010094	0.000	0.000	0.00013863	-0.010094	-0.0029091	-0.84835	0.0043021	0.31434	0.000	0.000	
TCGA-CJ-5680	0.000	0.000	-0.10533	-0.687	0.00055459	-0.0015243	0.000	0.000	0.000	0.000	-0.677	-0.68551	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.68688	0.0054852	-0.0012473	0.000	0.000	0.000	0.000	0.0063871	-0.10533	0.0019418	0.000	0.001803	0.0048463	0.00014575	0.000	0.000	-0.6772	0.000	0.00083195	0.000	0.000	0.023286	0.000	0.000	0.000	-0.10533	0.000	0.000	0.0063871	0.000	0.000	0.000	-0.6935	0.0029133	-0.105	0.000	0.000	-0.0040984	0	-0.0048507	0.000	0.000	0.0019418	-0.0026322	-0.6772	0.0054852	0.0054852	-0.10533	-0.677	0.000	
TCGA-CJ-5683	0.000	0.000	0.055408	0.000	-0.0093705	0.67776	0.000	0.000	0.652	0.000	0.000	-0.69439	0.000	0.000	0.617	0.617	0.000	0.000	0.000	-0.006609	0.01018	-0.013092	0.000	-0.694	0.673	0.673	-0.01028	0.055408	-0.0051017	0.000	-0.028351	0	0.0012824	0.000	0.000	-0.0075759	0.000	-0.006609	0.000	0.000	0.032457	0.000	0.000	0.000	0.055408	0.000	0.000	0	0.000	0.000	0.000	-0.69439	0.66403	0.000	0.000	0.000	0	0	-0.0097844	0.000	0.000	-0.0051017	-0.013506	-0.0075759	-0.69439	-0.69439	0.055408	0.000	0.000	
TCGA-CJ-5682	0.416	0.416	0.067448	-0.486	-0.034768	0.43783	0.439	0.439	0.439	0.439	-0.484	-0.47944	0.000	0.000	0.425	0.425	0.412	0.000	0.000	-0.48554	-0.47944	-0.01849	-0.479	-0.479	0.454	0.454	-0.01904	0.067448	0	0.000	-0.01849	-0.0095426	0.37235	0.000	0.000	-0.48449	0.000	0.43885	0.389	0.389	-0.00069303	0.000	0.000	0.439	0.058652	0.423	0.423	-0.0095426	0.000	0.000	0.000	-0.47944	0.45377	0.000	0.416	0.416	-0.0095426	-0.0095426	-0.025893	0.000	0.000	0	-0.034086	-0.48449	-0.47944	-0.47944	0.067448	-0.484	0.000	
TCGA-CJ-5684	0.000	0.000	0.073115	0.000	0.013074	0.24716	0.248	0.248	0.247	0.247	0.000	-0.57091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.00069303	-0.0018014	-0.0051227	0.000	-0.569	0.559	0.559	-0.00054603	0.073115	-0.015054	0.000	-0.0051227	0.0016338	0	0.000	0.000	-0.0035351	0.000	-0.010094	0.000	0.000	-0.0008316	0.000	0.000	0.000	0.073115	0.000	0.000	0.00121	0.000	0.000	0.000	-0.57966	0.55904	0.000	0.000	0.000	0.0060313	0.0060313	-0.0083005	0.000	0.000	-0.015054	-0.0083005	-0.0035351	-0.0018014	-0.0018014	0.073115	0.000	0.000	
TCGA-CJ-5686	0.000	0.000	-0.013251	-0.369	0.0081959	-0.011897	0.000	0.000	0.000	0.000	0.000	-0.37887	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.36861	-0.0055287	0	0.000	0.000	0.208	0.208	0.0052749	-0.010508	-0.0039592	0.000	0	0.0052749	-0.0040162	0.000	0.000	0.0038854	-0.367	-0.00069303	0.000	0.000	-0.0026322	0.000	0.000	0.000	-0.013251	0.000	0.000	0.0052749	0.000	0.000	0.000	-0.37887	0.20824	0.000	0.000	0.000	0.003191	0.003191	-0.00013862	0.000	0.000	-0.0039592	-0.00013862	0.0038854	0.0093098	0.0093098	-0.013251	0.000	0.000	
TCGA-CJ-5689	0.000	0.000	-0.05752	-0.272	0.013772	0.035806	0.000	0.000	0.000	0.000	-0.166	-0.4197	0.000	0.000	0.000	0.000	-0.177	0.000	0.000	-0.272	-0.4197	-0.34973	-0.420	-0.420	0.000	0.000	0	-0.05752	0.033267	0.000	-0.34973	0	0.011958	0.000	0.000	-0.16612	-0.112	0.3361	0.000	0.000	-0.064777	0.000	0.000	0.336	-0.05752	0.000	0.000	0	-0.350	-0.350	0.000	-0.4197	0.042732	0.000	0.000	0.000	0	0	-0.078544	0.000	0.000	0.033267	-0.078544	-0.16612	-0.4197	-0.4197	-0.05752	-0.166	0.000	
TCGA-CJ-4923	0.000	0.000	0.022387	-0.282	0.0090312	0.0072217	0.128	0.128	0.000	0.000	0.000	-0.3609	-0.112	-0.112	0.000	0.000	0.000	0.327	0.000	-0.28175	0.0073609	0.11976	0.000	0.000	0.000	0.000	0.32656	0.037076	-0.097627	0.000	0.11976	0.32656	0.00027728	0.000	0.000	-0.4076	-0.421	0	0.000	0.000	-0.0016629	0.000	0.000	0.000	0.02525	0.000	0.000	0.32656	0.120	0.120	0.000	-0.3609	0.34404	0.000	0.000	0.000	-0.005261	-0.005261	-0.11234	0.000	0.000	-0.097627	-0.11234	-0.0071958	0.0073609	0.0073609	0.022387	0.000	0.000	
TCGA-CW-6088	0.000	0.000	-0.069642	0.000	-0.03031	0.023101	0.000	0.000	0.000	0.000	0.000	-0.52587	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.0036447	0.010241	-0.52566	0.000	-0.526	0.000	0.000	0	-0.069642	0.014565	0.000	-0.52566	0	0.0046752	0.000	0.000	-0.0028143	0.000	0.0088482	0.000	0.000	0.003425	0.000	0.000	0.000	-0.069642	0.000	0.000	0	-0.526	-0.526	0.000	-0.52587	0.011077	0.000	0.000	0.000	-0.012481	-0.012481	-0.0033679	0.000	0.000	0.014565	-0.0033679	-0.0028143	-0.52587	-0.52587	-0.069642	0.000	0.000	
TCGA-CJ-4920	0.000	0.000	-0.011887	-0.145	0.00027728	0.17754	0.124	0.124	0.178	0.178	-0.137	-0.60216	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.14502	0.006993	-0.051856	0.000	0.000	0.000	0.000	0.0076392	-0.011887	-0.010915	-0.120	-0.051856	0.0076392	-4.9841e-05	0.000	0.000	-0.13729	0.000	-0.00031605	0.000	0.000	-0.0012473	0.000	0.000	0.000	-0.011887	0.000	0.000	0.0076392	0.000	0.000	0.000	-0.60216	0.028622	0.000	0.000	0.000	0.0076392	0.0076392	-0.016567	0.000	0.000	-0.0062286	-0.016567	-0.13729	0.0086135	0.006993	-0.011887	-0.137	-0.120	
TCGA-CZ-5986	0.000	0.000	-0.063874	0.000	-0.021921	0.0090312	0.000	0.000	0.000	0.000	0.000	-0.64543	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.0049844	-0.63821	-0.70076	-0.645	-0.645	0.649	0.649	0	-0.063874	0.016705	0.000	-0.6565	0	0.00597	0.000	0.000	-0.0053992	0.000	0.0081959	0.000	0.000	0.012516	0.000	0.000	0.000	-0.10224	0.000	0.000	0	-0.656	-0.656	0.000	-0.66012	0.65057	0.000	0.000	0.000	0	0	-0.0011087	0.000	0.000	0.016705	-0.0011087	-0.0053992	-0.64543	-0.64543	-0.063874	0.000	0.000	
TCGA-CZ-5987	0.000	0.000	-0.14811	-0.666	-0.027124	0.010193	0.504	0.504	0.000	0.000	-0.663	-0.61316	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.66578	-0.61316	-0.12252	-0.613	-0.613	0.000	0.000	0.01419	-0.14811	0.033127	0.000	0.12789	0.01419	-0.00877	0.000	0.000	-0.66337	0.000	0.010888	0.000	0.000	-0.65854	-0.659	-0.659	0.000	-0.14811	0.000	0.000	0.01419	0.003	0.125	0.000	-0.66105	0.015616	-0.148	0.000	0.000	0.01419	0.01419	0.028341	0.000	0.000	0.033127	-0.043203	-0.66337	-0.61316	-0.61316	-0.14811	-0.663	0.000	
TCGA-CZ-5984	0.400	0.400	0.0026269	-0.391	-0.029584	0.38766	0.389	0.389	0.388	0.388	-0.393	-0.74794	0.000	0.000	0.378	0.378	0.292	0.000	0.000	-0.39129	0.41831	-0.052936	-0.330	-0.748	0.485	0.485	-0.012019	0.0026269	-0.051181	-0.144	0.052099	0.0036076	0	0.000	-0.394	-0.39286	0.000	-0.25854	0.323	0.323	-0.39174	-0.392	-0.392	-0.240	0.0044411	0.000	0.000	0.0036076	0.000	0.000	0.000	-0.49018	1.3288	0.000	0.382	0.000	0.0036076	0.0036076	0.051956	0.000	0.000	-0.051181	0.051956	-0.39286	-0.75645	0.41831	0.0026269	-0.393	-0.144	
